temperture5am,temperture6am,temperture7am,temperture8am,windSpeed5am,windSpeed6am,windSpeed7am,windSpeed8am,humidity5am,humidity6am,humidity7am,humidity8am,gradeWithSec,sector1,sector2,gender_age_interaction_女_17~19歲,gender_age_interaction_女_20~29歲,gender_age_interaction_女_30~39歲,gender_age_interaction_女_40~49歲,gender_age_interaction_女_50~59歲,gender_age_interaction_女_60歲以上,gender_age_interaction_男_17~19歲,gender_age_interaction_男_20~29歲,gender_age_interaction_男_30~39歲,gender_age_interaction_男_40~49歲,gender_age_interaction_男_50~59歲,gender_age_interaction_男_60~69歲,gender_age_interaction_男_70歲以上,sector1_2_total,sector2_pace_change
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7761,334,354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,688,20
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7567,361,347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,708,-14
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7709,345,346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,691,1
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7697,378,359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,737,-19
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7452,379,356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,735,-23
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7788,321,327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,648,6
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7741,371,371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,742,0
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7475,374,351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,725,-23
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7763,339,345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,684,6
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7691,355,348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,703,-7
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7551,358,375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,733,17
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7808,338,352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,690,14
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7487,377,362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,739,-15
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7550,334,324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,658,-10
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7511,323,336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,659,13
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7824,361,350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,711,-11
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7560,352,343,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,695,-9
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7819,351,355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,706,4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7706,352,352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,704,0
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7823,386,383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,769,-3
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7775,312,318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,630,6
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7743,347,347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,694,0
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7858,319,334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,653,15
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7561,347,342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,689,-5
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7698,342,327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,669,-15
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7887,334,341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,675,7
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7886,333,341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,674,8
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7753,403,381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,784,-22
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7732,364,364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,728,0
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7916,317,338,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,655,21
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7675,388,371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,759,-17
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7393,378,364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,742,-14
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7948,332,336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,668,4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7832,410,388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,798,-22
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7940,323,348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,671,25
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7870,375,372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,747,-3
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7773,379,386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,765,7
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7635,375,372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,747,-3
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7769,352,348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,700,-4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7793,347,339,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,686,-8
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7897,359,352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,711,-7
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7895,357,353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,710,-4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7781,378,373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,751,-5
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7909,327,348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,675,21
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7890,342,341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,683,-1
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7903,382,364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,746,-18
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7693,350,347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,697,-3
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8011,354,367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,721,13
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7758,370,364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,734,-6
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7885,399,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,784,-14
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7863,384,373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,757,-11
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7675,345,349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,694,4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7995,368,369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,737,1
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7703,347,337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,684,-10
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7784,360,365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,725,5
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7926,421,390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,811,-31
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8037,342,357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,699,15
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7939,344,341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,685,-3
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7441,360,348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,708,-12
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8111,328,344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,672,16
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7979,368,351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,719,-17
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7909,340,350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,690,10
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7765,370,360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,730,-10
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7999,297,341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,638,44
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8042,381,377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,758,-4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8114,330,343,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,673,13
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7894,355,351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,706,-4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8001,350,348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,698,-2
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8152,386,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,771,-1
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7851,363,354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,717,-9
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7912,409,398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,807,-11
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7813,425,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,810,-40
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,5984,311,297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,608,-14
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8155,339,350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,689,11
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8060,327,341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,668,14
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7968,345,344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,689,-1
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7864,359,363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,722,4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8117,384,381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,765,-3
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8043,366,364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,730,-2
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8016,388,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,784,8
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8045,352,359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,711,7
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8033,352,352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,704,0
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8039,411,388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,799,-23
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8206,354,357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,711,3
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7951,405,374,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,779,-31
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7913,355,361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,716,6
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8180,349,357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,706,8
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8034,379,371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,750,-8
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7911,409,389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,798,-20
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8116,396,384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,780,-12
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8222,336,347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,683,11
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8095,369,375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,744,6
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8113,475,424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899,-51
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8198,414,397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,811,-17
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7907,429,405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,834,-24
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8045,357,371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,728,14
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8186,361,372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,733,11
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8041,387,358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,745,-29
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8194,361,372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,733,11
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8151,386,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,782,10
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8274,352,371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,723,19
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8280,378,378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,756,0
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8328,345,361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,706,16
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8224,400,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,785,-15
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8281,358,360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,718,2
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,7830,317,313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,630,-4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8300,364,352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,716,-12
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8224,393,376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,769,-17
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8142,399,397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,796,-2
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8091,392,381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,773,-11
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8399,302,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,608,4
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8345,399,390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,789,-9
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8313,391,390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,781,-1
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8216,409,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,805,-13
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8367,410,382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,792,-28
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8451,341,353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,694,12
13.9,14.1,14.2,15.2,3.8,2.3,2.6,4.3,91,92,88,84,8525,359,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,744,26
